Post Index,followers,upload time,Like Count,Comment Count,is Photo,is Video,hashtag,Pic Description
77,20000,2024-11-12T03:41:26.000Z,2714,7,1,0,"['#metaphysics', '#Birthday', '#temperament', '#character', '#Feng shui', '#Chinese studies', '#psychology', '#character', '#character', '#Mate', '#Girls must watch', '#predict', '#ambiguous', '#emotion', '#Love skills', '#love', '#psychology', '#Divination', '#Eight -character knowledge']",文字的圖像.
78,41000,2024-11-09T05:59:29.000Z,10000,13,1,0,[],文字的卡通.
79,27000,2024-11-14T16:37:59.000Z,8106,95,0,1,"['#West gate town', '#Taipei', '#No. 6 export', '#West gate', '#Taipei City', '#Taipei Ximending', '#Taipei Ximen', '#Special offer', '#Clear', '#Well -being', '#clothing', '#auction', '#Flash', '#limited', '#Special sale', '#Sale', '#Clear warehouse', '#Clearance Special offer', '#Break', ""#100 yuan children's clothing"", '#Cheap', '#Buy and earn', '#Superiority', '#Haokang discount', '#share', '#Activity', '#Event sharing', '#sale', '#reels', '#handmade']",
80,407000,2024-11-13T08:57:33.000Z,708000,1212,0,1,[],
81,17000,2024-11-15T09:16:10.000Z,39000,156,0,1,[],
82,19000,2024-11-12T11:59:54.000Z,2270,8,1,0,"['#Toyota', '#Danfeng', '#Danfeng Business House', '#Toyota', '#ravine', '#yariscross', '#corollacross', '#Altis', '#corollasport', '#camry']",1 人和毛髮的圖像.
83,83000,2024-11-14T08:01:22.000Z,19000,79,0,1,"['#Abin Master', '#Fortune', '#Numerology', '#Scrap film']",
84,54000,2024-11-10T00:42:20.000Z,9255,169,1,0,"['#work out', '#Health', '#Jeonju', '#Lazy yogurt', '#Rage Yogurt Ambassador', '#Greek yogurt', '#Greek yogurt recommended', '#Bagel sauce', '#Diet', '#Dieter', '#diet']",3 個人和運動褲的圖像.
85,1418000,2024-10-29T00:30:08.000Z,387000,165,0,1,"['#fish', '#fishing', '#sea']",
0,207000,2024-11-11T08:23:57.000Z,4850,33,0,1,"['#After the film', '#After the drama', '#Xie Yingxuan', '#Lin Tingyi', '#Yang Jinhua']",
1,1624000,2024-11-15T13:19:19.000Z,198000,217,1,0,"['#Narumi Cultural Park', '#Songbaixuan Landscape Restaurant', '#Matsummer Club', '#Dingxin and the German Culture and Education Foundation', '#Yongjing', '#Changhua']",1 人、毛髮和洋裝的圖像.
2,343000,2024-11-11T08:03:50.000Z,4903,15,1,0,"['#𝑵𝑬𝑾', '#Stereotype']",一或多人、美妝、化妝品、軟膏和文字的圖像.
3,29000,2024-10-20T15:00:34.000Z,9995,24,1,0,"['#Bifesta', '#Vefesta', '#Bliar_zerobaseone', '#Bifesta_zb1', '#ZB1 and fall every day', '#Zerobaseo', '#ZB1', '#Zebwan', '#Zero Base One', '#campaign', '#Collaboration campaign', '#Campaign application', '#cleansing', '#Face washing', '#skin care']",7 個人、海報和文字的圖像.
4,1265,2024-11-12T08:12:52.000Z,,0,0,1,"['#Hiroko', '#Kangxi is here', '#genius']",
5,2385,2024-10-09T02:12:52.000Z,2,55,0,1,"['#kpop', '#dance', '#Taichung Dance Company ARDOR', '#cover', '#lesserafim', '#4minute', '#teentop', '#twice', '#ohmygirl', '#lollipopf', '#kara', '#Apink', '#snsd', '#girlsgeneration', '#b1a4', '#ioi', '#Tzuyu', '#bts']",
6,1747,2024-11-12T13:06:04.000Z,1122,6,0,1,"['#Zerobaseo', '#ZB1', '#Zero Base One', '#SUNGHANBIN', '#Songhambin', '#Sung Han Bin', '#Cheng Han Bin', '#Boring']",
7,31000,2024-11-11T11:21:24.000Z,2405,23,1,0,"['#AIC2024', '#ROSTER', '#Processing bringiton', '#Legendary confrontation', '#REG']",7 個人、橫幅、海報和文字的卡通.
8,1443000,2024-11-05T10:30:00.000Z,437000,217,0,1,"['#andTEAM', '#NICHOLAS', '#Harua', '#MAKI']",
9,215000,2024-11-15T12:20:00.000Z,10000,16,0,1,"['#Korean intelligence', '#Korean news', '#Korean popularity', '#kpop', '#nmixx', '#tws', '#Kep1er', '#theboyz', '#nct']",
10,207000,2024-10-07T12:16:34.000Z,71000,124,0,1,"['#Black and white chef', '#Zheng Zhishan', '#Korean variety show']",
11,19000,2024-11-17T05:44:40.000Z,503,3,1,0,"['#Girls', '#Hidle', '#Cho Mi -yeon', '#Miyeon', '#曺 曺 曺 曺 曺 曺', '#Minni', '#Minnie', '#Lower', '#Sujin Seo', '#Soojin', '#Xu Suizhen', '#Jeon So -yeon', '#So soeon', '#Tian Xiaojuan', '#Song Woo -ki', '#Yuqi', '#Song Yuqi', '#Yeoshwa', '#Shuhua', '#Ye Shuhua', '#Neverland', '#Milk -flavored blue', '#kpop']",1 人、瀏海、上衣、音樂會和文字的圖像.
12,9364,2024-10-19T11:05:35.000Z,1247,3,1,0,"['#Zhang Hao', '#Jang Hao', '#Zhang ha o', '#Jeanhao', '#ZB1', '#Zerobaseo', '#Zero Base One', '#CINEMA_PARADISE']",1 人和保羅領帶的圖像.
13,33000,2024-11-15T13:37:45.000Z,3276,37,1,0,[],1 人、迷你裙和磚牆的圖像.
14,12000,2024-11-11T05:29:06.000Z,,14,0,1,"['#Cat', '#Cat', '#Cat stalk map', '#Cat slave daily', '#Cat slave life']",
15,208000,2024-11-13T13:00:46.000Z,64000,181,0,1,[],
16,512000,2024-11-16T10:00:00.000Z,52000,202,0,1,"['#Jennie', '#mantra', '#jenny', '#reels']",
17,104000,2024-11-07T00:12:15.000Z,10000,33,1,0,"['#Edema', '#moisture', '#Dampness', '#Hip', '#Office worker', '#core', '#Thin waist', '#Dispel', '#constipate', '#Irregular menstruation', '#indigestion', '#Probiotics', '#woman', '#Postpartum', '#Taichung', '#Double 11']",文字的圖像.
18,121000,2024-11-11T12:15:43.000Z,12000,19,0,1,"['#dance', '#fyp', '#kpop', '#baby cloth', '#drip', '#cover']",
19,19000,2024-11-06T08:03:00.000Z,5717,54,1,0,"['#personality', '#glasses', '#Bodylanguage', '#Glasses', '#Pushing glasses', '#character', '#Knowledge', '#Just sauce young']",1 人和文字的圖像.
20,207000,2024-09-25T11:27:53.000Z,56000,74,0,1,"['#Chinese', '#Korean comprehensive', '#Phantom Blue Bear']",
21,172000,2024-10-08T23:26:36.000Z,5768,34,1,0,"['#Sleeping position', '#Sleep improvement', '#Spinal curve', '#Dream', '#fatigue', '#stomachache', '#Stomach disease', '#snore', '#Go to sleep', '#Humpback', '#Body adjustment', '#Get ill', '#sleep']",文字的圖像.
22,133000,2024-11-07T09:10:48.000Z,38000,211,1,0,"['#Sakurada Kenshin', '#Icebreaker', '#Baek Ji -ho', '#Park Chan -yong', '#Park Jun -woo', '#Park Jun -seo', '#Mazingian', '#Manabejin', '#Linway', '#Linin', '#Nam Ji -un', '#Kim Hyun -jae', '#Hyunwoo Kim', '#Kim Tae -yu', '#Kim Tae -sung', '#Kim Ji -hwan', '#Kim Ji -min', '#Kim Joon -woo', '#Kim Joo -hyun', '#Kim Jungyoon', '#PROJECT7', '#Project 7', '#Assemble', '#Upgrade', '#WorldAssembler', '#Lets_Assemble', '#JTBC', '#SLL']",1 人、瀏海和文字的圖像.
23,89000,2024-11-16T12:23:13.000Z,1525,4,1,0,"['#Zero Base One_The existence itself _grand', '#KGMA2024', '#Zerobaseo', '#ZB1', '#Zero Base One', '#Zhang ha o', '#Jang Hao', '#sunghanbin', '#Sung Han Bin', '#seokmatthew', '#Seokmadu', '#ricky', '#Ricky', '#parkgunwook', '#Park Gun -wook', '#Kayamatairai', '#Kim Tae -rae', '#kimgyuvin', '#Kim Gyu -bin', '#kimjiwoong', '#Kim Ji -woong', '#Hanyu', '#Yujin Han', '#kpop']",1 人、瀏海、保羅領帶和文字的圖像.
24,207000,2024-11-11T08:23:57.000Z,4850,33,0,1,"['#After the film', '#After the drama', '#Xie Yingxuan', '#Lin Tingyi', '#Yang Jinhua']",
25,1624000,2024-11-15T13:19:19.000Z,198000,426,1,0,"['#Narumi Cultural Park', '#Songbaixuan Landscape Restaurant', '#Matsummer Club', '#Dingxin and the German Culture and Education Foundation', '#Yongjing', '#Changhua']",1 人、毛髮和洋裝的圖像.
26,343000,2024-11-11T08:03:50.000Z,4903,15,1,0,"['#𝑵𝑬𝑾', '#Stereotype']",一或多人、美妝、化妝品、軟膏和文字的圖像.
27,29000,2024-10-20T15:00:34.000Z,9996,24,1,0,"['#Bifesta', '#Vefesta', '#Bliar_zerobaseone', '#Bifesta_zb1', '#ZB1 and fall every day', '#Zerobaseo', '#ZB1', '#Zebwan', '#Zero Base One', '#campaign', '#Collaboration campaign', '#Campaign application', '#cleansing', '#Face washing', '#skin care']",7 個人、海報和文字的圖像.
28,1265,2024-11-12T08:12:52.000Z,,0,0,1,"['#Hiroko', '#Kangxi is here', '#genius']",
29,2385,2024-10-09T02:12:52.000Z,2,55,0,1,"['#kpop', '#dance', '#Taichung Dance Company ARDOR', '#cover', '#lesserafim', '#4minute', '#teentop', '#twice', '#ohmygirl', '#lollipopf', '#kara', '#Apink', '#snsd', '#girlsgeneration', '#b1a4', '#ioi', '#Tzuyu', '#bts']",
30,1747,2024-11-12T13:06:04.000Z,1122,6,0,1,"['#Zerobaseo', '#ZB1', '#Zero Base One', '#SUNGHANBIN', '#Songhambin', '#Sung Han Bin', '#Cheng Han Bin', '#Boring']",
31,31000,2024-11-11T11:21:24.000Z,2405,23,1,0,"['#AIC2024', '#ROSTER', '#Processing bringiton', '#Legendary confrontation', '#REG']",7 個人、橫幅、海報和文字的卡通.
32,1443000,2024-11-05T10:30:00.000Z,437000,387,0,1,"['#andTEAM', '#NICHOLAS', '#Harua', '#MAKI']",
33,215000,2024-11-15T12:20:00.000Z,10000,16,0,1,"['#Korean intelligence', '#Korean news', '#Korean popularity', '#kpop', '#nmixx', '#tws', '#Kep1er', '#theboyz', '#nct']",
34,207000,2024-10-07T12:16:34.000Z,71000,124,0,1,"['#Black and white chef', '#Zheng Zhishan', '#Korean variety show']",
35,19000,2024-11-17T05:44:40.000Z,503,3,1,0,"['#Girls', '#Hidle', '#Cho Mi -yeon', '#Miyeon', '#曺 曺 曺 曺 曺 曺', '#Minni', '#Minnie', '#Lower', '#Sujin Seo', '#Soojin', '#Xu Suizhen', '#Jeon So -yeon', '#So soeon', '#Tian Xiaojuan', '#Song Woo -ki', '#Yuqi', '#Song Yuqi', '#Yeoshwa', '#Shuhua', '#Ye Shuhua', '#Neverland', '#Milk -flavored blue', '#kpop']",1 人、瀏海、上衣、音樂會和文字的圖像.
36,9363,2024-10-19T11:05:35.000Z,1247,3,1,0,"['#Zhang Hao', '#Jang Hao', '#Zhang ha o', '#Jeanhao', '#ZB1', '#Zerobaseo', '#Zero Base One', '#CINEMA_PARADISE']",1 人和保羅領帶的圖像.
37,33000,2024-11-15T13:37:45.000Z,3276,37,1,0,[],1 人、迷你裙和磚牆的圖像.
38,12000,2024-11-11T05:29:06.000Z,,14,0,1,"['#Cat', '#Cat', '#Cat stalk map', '#Cat slave daily', '#Cat slave life']",
39,208000,2024-11-13T13:00:46.000Z,64000,181,0,1,[],
40,512000,2024-11-16T10:00:00.000Z,52000,212,0,1,"['#Jennie', '#mantra', '#jenny', '#reels']",
41,104000,2024-11-07T00:12:15.000Z,10000,33,1,0,"['#Edema', '#moisture', '#Dampness', '#Hip', '#Office worker', '#core', '#Thin waist', '#Dispel', '#constipate', '#Irregular menstruation', '#indigestion', '#Probiotics', '#woman', '#Postpartum', '#Taichung', '#Double 11']",文字的圖像.
42,121000,2024-11-11T12:15:43.000Z,12000,19,0,1,"['#dance', '#fyp', '#kpop', '#baby cloth', '#drip', '#cover']",
43,19000,2024-11-06T08:03:00.000Z,5717,54,1,0,"['#personality', '#glasses', '#Bodylanguage', '#Glasses', '#Pushing glasses', '#character', '#Knowledge', '#Just sauce young']",1 人和文字的圖像.
44,207000,2024-09-25T11:27:53.000Z,56000,74,0,1,"['#Chinese', '#Korean comprehensive', '#Phantom Blue Bear']",
45,172000,2024-10-08T23:26:36.000Z,5768,34,1,0,"['#Sleeping position', '#Sleep improvement', '#Spinal curve', '#Dream', '#fatigue', '#stomachache', '#Stomach disease', '#snore', '#Go to sleep', '#Humpback', '#Body adjustment', '#Get ill', '#sleep']",文字的圖像.
46,133000,2024-11-07T09:10:48.000Z,38000,516,1,0,"['#Sakurada Kenshin', '#Icebreaker', '#Baek Ji -ho', '#Park Chan -yong', '#Park Jun -woo', '#Park Jun -seo', '#Mazingian', '#Manabejin', '#Linway', '#Linin', '#Nam Ji -un', '#Kim Hyun -jae', '#Hyunwoo Kim', '#Kim Tae -yu', '#Kim Tae -sung', '#Kim Ji -hwan', '#Kim Ji -min', '#Kim Joon -woo', '#Kim Joo -hyun', '#Kim Jungyoon', '#PROJECT7', '#Project 7', '#Assemble', '#Upgrade', '#WorldAssembler', '#Lets_Assemble', '#JTBC', '#SLL']",1 人、瀏海和文字的圖像.
47,89000,2024-11-16T12:23:13.000Z,1525,4,1,0,"['#Zero Base One_The existence itself _grand', '#KGMA2024', '#Zerobaseo', '#ZB1', '#Zero Base One', '#Zhang ha o', '#Jang Hao', '#sunghanbin', '#Sung Han Bin', '#seokmatthew', '#Seokmadu', '#ricky', '#Ricky', '#parkgunwook', '#Park Gun -wook', '#Kayamatairai', '#Kim Tae -rae', '#kimgyuvin', '#Kim Gyu -bin', '#kimjiwoong', '#Kim Ji -woong', '#Hanyu', '#Yujin Han', '#kpop']",1 人、瀏海、保羅領帶和文字的圖像.
48,207000,2024-11-11T08:23:57.000Z,4850,33,0,1,"['#After the film', '#After the drama', '#Xie Yingxuan', '#Lin Tingyi', '#Yang Jinhua']",
49,1624000,2024-11-15T13:19:19.000Z,198000,441,1,0,"['#Narumi Cultural Park', '#Songbaixuan Landscape Restaurant', '#Matsummer Club', '#Dingxin and the German Culture and Education Foundation', '#Yongjing', '#Changhua']",1 人、毛髮和洋裝的圖像.
0,68000,2024-09-30T23:59:46.000Z,550000,137,0,1,"['#marshmallow', '#marshmallows', '#satisfying', '#oddlysatisfying', '#satisfyingvideo', '#foodhacks', '#asmr', '#asmrfood', '#instagood', '#happy', '#followme', '#Foreau', '#Foreopge', '#FYP', '#foodporn', '#Foodie', '#foodies', '#hacks', '#viral', '#viralvideos', '#viralreels', '#sweet', '#asmrsounds', '#asmrvideo', '#asmriktoks', '#relaxing']",
1,215000,2024-11-06T13:30:00.000Z,49000,61,0,1,"['#tripleS', '#Ruddy', '#Korean intelligence', '#Korean news', '#Korean popularity', '#kpop']",
2,994,2024-09-14T13:19:43.000Z,17000,73,0,1,['#Love quotes'],
3,343000,2024-11-11T08:03:50.000Z,4951,15,1,0,"['#𝑵𝑬𝑾', '#Stereotype']",一或多人、美妝、化妝品、軟膏和文字的圖像.
4,9245,2024-10-28T00:55:00.000Z,4918,148,1,0,"['#Shen Quanrui Yiyi Yan Shi Shiguo spokesperson', '#Time', '#Time -faced Black Gravity Cream', '#Each side is an ideal type', '#Ideal', '#RICKY', '#Shen Quanrui', '#Ricky', '#ZB1', '#Zerobaseo']",1 人、美妝、口紅、毛髮、雜誌、護手霜和文字的圖像.
5,87000,2024-11-07T09:26:27.000Z,1842,55,1,0,"['#Zhang Hao', '#Jang Hao', '#Zhang ha o', '#ZB1', '#Zerobaseo', '#coastal']",6 個人、美髮產品、護手霜、乳液和文字的圖像.
6,207000,2024-10-07T12:16:34.000Z,71000,124,0,1,"['#Black and white chef', '#Zheng Zhishan', '#Korean variety show']",
7,1979,2024-11-13T14:56:58.000Z,1931,3,0,1,"['#The serious exercise of ordinary office workers fat man', '#sports', '#Lose weight', '#Lose weight to lose weight', '#lose weight', '#fitness', '#running', '#Self -growth', '#train', '#exercise', '#excercise', '#healthy', '#Office worker', '#Life record', '#Exercise record', '#Re -training', '#volleyball', '#teammate', '#Volleyball', '#volleyball', '#volleyballplayer', '#Volleyball boy', '#volleyball']",
8,13000,2024-09-21T20:50:43.000Z,2447,6,0,1,"['#ZB1', '#Zerobaseo', '#zerose', '#Zerobaseo', '#zerobaseone_goodsobad', '#goodsobad', '#timeless_world_tour', '#sunghanbin', '#ricky', '#Divine power', '#zb1leader', '#zerobaseeleleader', '#ZB1ricky', '#Rickyzb1', '#Hanbin', '#Hanbin ZB1', '#Hanbinsung', '#zb1sunghanbin', '#Zb1cute', '#kpop', '#5thgenkpop']",
9,97000,2024-11-15T12:33:20.000Z,21000,173,1,0,['#Minseo Kim'],1 人的圖像.
10,1443000,2024-11-05T10:30:00.000Z,437000,182,0,1,"['#andTEAM', '#NICHOLAS', '#Harua', '#MAKI']",
11,207000,2024-11-01T07:58:02.000Z,41000,80,0,1,"['#Starlight shining teenager', '#superiunior', '#blacksuit', '#sj', '#Draft']",
12,45000,2024-11-15T11:06:56.000Z,15000,10,0,1,"['#txt', '#txtbighit', '#tomorrowxtogether', '#kpop', '#kpopmemes', '#kpopidols', '#moa', '#Cui Xiubin', '#Cui Ranjun', '#Cui Yiyi', '#Jiang Taixian', '#Hui Ningkai', '#yeonjun', '#soobin', '#be omg and', '#Taehyun', '#Hueningkai', '#txtmemes', '#Tomorrow Bai Together', '#Li Yongzhi', '#Lee Young -ji']",
13,15000,2024-10-28T06:00:06.000Z,1017,8,1,0,"['#CRAVITY', '#Crabiti', '#BEYOND_YOUR_MEMORIES', '#CRAVITYFANCON_INTAIPEI', '#STARSHIP', '#DSHOWTAIWAN']",1 人、海報和文字的圖像.
14,105,2024-11-16T13:22:35.000Z,2013,1,0,1,"['#Zerobaseo', '#Zebeon', '#ZB1', '#Park Gun -wook', '#Pakgonuku', '#parkgunwook', '#boysplanet', '#Jang Yeo -jun', '#Jangi', '#project7']",
15,2325,2024-11-03T19:04:04.000Z,4438,5,0,1,"['#Zero Base One', '#Zebeon', '#Ricky', '#Zerobaseo', '#ZB1', '#ricky', '#Shen Quanrui']",
16,207000,2024-10-17T12:23:26.000Z,77000,51,0,1,"['#Lovedive', '#Blustering Spring', '#IVE']",
17,104000,2024-11-07T00:12:15.000Z,10000,33,1,0,"['#Edema', '#moisture', '#Dampness', '#Hip', '#Office worker', '#core', '#Thin waist', '#Dispel', '#constipate', '#Irregular menstruation', '#indigestion', '#Probiotics', '#woman', '#Postpartum', '#Taichung', '#Double 11']",文字的圖像.
18,19000,2024-11-06T08:03:00.000Z,5789,56,1,0,"['#personality', '#glasses', '#Bodylanguage', '#Glasses', '#Pushing glasses', '#character', '#Knowledge', '#Just sauce young']",1 人和文字的圖像.
19,8642,2024-10-02T13:23:56.000Z,22000,51,0,1,"['#Fun entertainment', '#lala', '#THE', '#lësbian', '#Gay', '#lgbtq', '#She', '#Secret love']",
20,89000,2024-10-14T09:59:25.000Z,10000,21,1,0,"['#S is very Q u Anrui', '#lovelicky', '#Zerobaseo', '#ZB1', '#Zero Base One', '#Zhang ha o', '#Jang Hao', '#sunghanbin', '#Sung Han Bin', '#seokmatthew', '#Seokmadu', '#ricky', '#Ricky', '#parkgunwook', '#Park Gun -wook', '#Kayamatairai', '#Kim Tae -rae', '#kimgyuvin', '#Kim Gyu -bin', '#kimjiwoong', '#Kim Ji -woong', '#Hanyu', '#Yujin Han', '#kpop', '#Only_One_Story', '#Zerobatene_onlytechy', '#Quas', '#Pokémon']",1 人、毛髮和文字的圖像.
21,39000,2024-11-01T11:00:18.000Z,1015,6,1,0,"['#Lalatai', '#Destruction', '#lesbian', '#Gay', '#lgbtq', '#GL drama', '#Daunting drama', '#lily', '#Female CP', '#fable']",2 個人、海報和文字的圖像.
22,215000,2024-11-06T13:30:00.000Z,49000,61,0,1,"['#tripleS', '#Ruddy', '#Korean intelligence', '#Korean news', '#Korean popularity', '#kpop']",
23,994,2024-09-14T13:19:43.000Z,17000,73,0,1,['#Love quotes'],
24,343000,2024-11-11T08:03:50.000Z,4951,15,1,0,"['#𝑵𝑬𝑾', '#Stereotype']",一或多人、美妝、化妝品、軟膏和文字的圖像.
25,9245,2024-10-28T00:55:00.000Z,4918,190,1,0,"['#Shen Quanrui Yiyi Yan Shi Shiguo spokesperson', '#Time', '#Time -faced Black Gravity Cream', '#Each side is an ideal type', '#Ideal', '#RICKY', '#Shen Quanrui', '#Ricky', '#ZB1', '#Zerobaseo']",1 人、美妝、口紅、毛髮、雜誌、護手霜和文字的圖像.
26,87000,2024-11-07T09:26:27.000Z,1842,55,1,0,"['#Zhang Hao', '#Jang Hao', '#Zhang ha o', '#ZB1', '#Zerobaseo', '#coastal']",6 個人、美髮產品、護手霜、乳液和文字的圖像.
27,207000,2024-10-07T12:16:34.000Z,71000,124,0,1,"['#Black and white chef', '#Zheng Zhishan', '#Korean variety show']",
28,1979,2024-11-13T14:56:58.000Z,1931,3,0,1,"['#The serious exercise of ordinary office workers fat man', '#sports', '#Lose weight', '#Lose weight to lose weight', '#lose weight', '#fitness', '#running', '#Self -growth', '#train', '#exercise', '#excercise', '#healthy', '#Office worker', '#Life record', '#Exercise record', '#Re -training', '#volleyball', '#teammate', '#Volleyball', '#volleyball', '#volleyballplayer', '#Volleyball boy', '#volleyball']",
29,13000,2024-09-21T20:50:43.000Z,2447,6,0,1,"['#ZB1', '#Zerobaseo', '#zerose', '#Zerobaseo', '#zerobaseone_goodsobad', '#goodsobad', '#timeless_world_tour', '#sunghanbin', '#ricky', '#Divine power', '#zb1leader', '#zerobaseeleleader', '#ZB1ricky', '#Rickyzb1', '#Hanbin', '#Hanbin ZB1', '#Hanbinsung', '#zb1sunghanbin', '#Zb1cute', '#kpop', '#5thgenkpop']",
30,97000,2024-11-15T12:33:20.000Z,21000,173,1,0,['#Minseo Kim'],1 人的圖像.
31,1443000,2024-11-05T10:30:00.000Z,437000,368,0,1,"['#andTEAM', '#NICHOLAS', '#Harua', '#MAKI']",
32,207000,2024-11-01T07:58:02.000Z,41000,80,0,1,"['#Starlight shining teenager', '#superiunior', '#blacksuit', '#sj', '#Draft']",
33,45000,2024-11-15T11:06:56.000Z,15000,10,0,1,"['#txt', '#txtbighit', '#tomorrowxtogether', '#kpop', '#kpopmemes', '#kpopidols', '#moa', '#Cui Xiubin', '#Cui Ranjun', '#Cui Yiyi', '#Jiang Taixian', '#Hui Ningkai', '#yeonjun', '#soobin', '#be omg and', '#Taehyun', '#Hueningkai', '#txtmemes', '#Tomorrow Bai Together', '#Li Yongzhi', '#Lee Young -ji']",
34,15000,2024-10-28T06:00:06.000Z,1017,8,1,0,"['#CRAVITY', '#Crabiti', '#BEYOND_YOUR_MEMORIES', '#CRAVITYFANCON_INTAIPEI', '#STARSHIP', '#DSHOWTAIWAN']",1 人、海報和文字的圖像.
35,105,2024-11-16T13:22:35.000Z,2013,1,0,1,"['#Zerobaseo', '#Zebeon', '#ZB1', '#Park Gun -wook', '#Pakgonuku', '#parkgunwook', '#boysplanet', '#Jang Yeo -jun', '#Jangi', '#project7']",
36,2325,2024-11-03T19:04:04.000Z,4438,5,0,1,"['#Zero Base One', '#Zebeon', '#Ricky', '#Zerobaseo', '#ZB1', '#ricky', '#Shen Quanrui']",
37,207000,2024-10-17T12:23:26.000Z,77000,51,0,1,"['#Lovedive', '#Blustering Spring', '#IVE']",
38,104000,2024-11-07T00:12:15.000Z,10000,33,1,0,"['#Edema', '#moisture', '#Dampness', '#Hip', '#Office worker', '#core', '#Thin waist', '#Dispel', '#constipate', '#Irregular menstruation', '#indigestion', '#Probiotics', '#woman', '#Postpartum', '#Taichung', '#Double 11']",文字的圖像.
39,19000,2024-11-06T08:03:00.000Z,5789,56,1,0,"['#personality', '#glasses', '#Bodylanguage', '#Glasses', '#Pushing glasses', '#character', '#Knowledge', '#Just sauce young']",1 人和文字的圖像.
40,8642,2024-10-02T13:23:56.000Z,22000,51,0,1,"['#Fun entertainment', '#lala', '#THE', '#lësbian', '#Gay', '#lgbtq', '#She', '#Secret love']",
41,89000,2024-10-14T09:59:25.000Z,10000,21,1,0,"['#S is very Q u Anrui', '#lovelicky', '#Zerobaseo', '#ZB1', '#Zero Base One', '#Zhang ha o', '#Jang Hao', '#sunghanbin', '#Sung Han Bin', '#seokmatthew', '#Seokmadu', '#ricky', '#Ricky', '#parkgunwook', '#Park Gun -wook', '#Kayamatairai', '#Kim Tae -rae', '#kimgyuvin', '#Kim Gyu -bin', '#kimjiwoong', '#Kim Ji -woong', '#Hanyu', '#Yujin Han', '#kpop', '#Only_One_Story', '#Zerobatene_onlytechy', '#Quas', '#Pokémon']",1 人、毛髮和文字的圖像.
42,39000,2024-11-01T11:00:18.000Z,1015,6,1,0,"['#Lalatai', '#Destruction', '#lesbian', '#Gay', '#lgbtq', '#GL drama', '#Daunting drama', '#lily', '#Female CP', '#fable']",2 個人、海報和文字的圖像.
43,215000,2024-11-06T13:30:00.000Z,49000,61,0,1,"['#tripleS', '#Ruddy', '#Korean intelligence', '#Korean news', '#Korean popularity', '#kpop']",
44,994,2024-09-14T13:19:43.000Z,17000,73,0,1,['#Love quotes'],
45,343000,2024-11-11T08:03:50.000Z,4951,15,1,0,"['#𝑵𝑬𝑾', '#Stereotype']",一或多人、美妝、化妝品、軟膏和文字的圖像.
46,9245,2024-10-28T00:55:00.000Z,4918,190,1,0,"['#Shen Quanrui Yiyi Yan Shi Shiguo spokesperson', '#Time', '#Time -faced Black Gravity Cream', '#Each side is an ideal type', '#Ideal', '#RICKY', '#Shen Quanrui', '#Ricky', '#ZB1', '#Zerobaseo']",1 人、美妝、口紅、毛髮、雜誌、護手霜和文字的圖像.
47,87000,2024-11-07T09:26:27.000Z,1842,55,1,0,"['#Zhang Hao', '#Jang Hao', '#Zhang ha o', '#ZB1', '#Zerobaseo', '#coastal']",6 個人、美髮產品、護手霜、乳液和文字的圖像.
48,207000,2024-10-07T12:16:34.000Z,71000,124,0,1,"['#Black and white chef', '#Zheng Zhishan', '#Korean variety show']",
49,1979,2024-11-13T14:56:58.000Z,1931,3,0,1,"['#The serious exercise of ordinary office workers fat man', '#sports', '#Lose weight', '#Lose weight to lose weight', '#lose weight', '#fitness', '#running', '#Self -growth', '#train', '#exercise', '#excercise', '#healthy', '#Office worker', '#Life record', '#Exercise record', '#Re -training', '#volleyball', '#teammate', '#Volleyball', '#volleyball', '#volleyballplayer', '#Volleyball boy', '#volleyball']",
0,120000,2024-11-16T09:55:53.000Z,35000,143,0,1,[],
1,89000,2024-10-28T13:32:54.000Z,6579,24,1,0,"['#PRADAxGYUVIN', '#PRADAxMATTHEW', '#PRADAxRICKY', '#SoundofPrada', '#TheSoundOfPradaSeoul', '#Zerobaseo', '#ZB1', '#Zero Base One', '#Zhang ha o', '#Jang Hao', '#sunghanbin', '#Sung Han Bin', '#seokmatthew', '#Seokmadu', '#ricky', '#Ricky', '#parkgunwook', '#Park Gun -wook', '#Kayamatairai', '#Kim Tae -rae', '#kimgyuvin', '#Kim Gyu -bin', '#kimjiwoong', '#Kim Ji -woong', '#Hanyu', '#Yujin Han', '#kpop', '#Only_One_Story', '#Zerobatene_onlytechy']",1 人和文字的圖像.
2,1750,2024-11-12T13:06:04.000Z,1135,6,0,1,"['#Zerobaseo', '#ZB1', '#Zero Base One', '#SUNGHANBIN', '#Songhambin', '#Sung Han Bin', '#Cheng Han Bin', '#Boring']",
3,7132,2024-11-08T22:38:16.000Z,678,8,0,1,"['#Zhang ha o', '#Jang Hao', '#Zhang Hao', '#Jeanhao', '#Zerobaseo', '#ZB1', '#Zero Base One', '#Live 1 account', '#he was thickened']",
4,29000,2024-10-20T15:00:34.000Z,9997,24,1,0,"['#bifesta', '#ビフェスタ', '#Bifesta_ZEROBASEONE', '#Bifesta_ZB1', '#ZB1と毎日うる落ち', '#ZEROBASEONE', '#ZB1', '#ゼベワン', '#제로베이스원', '#キャンペーン', '#コラボキャンペーン', '#キャンペーン応募', '#クレンジング', '#洗顔', '#スキンケア']",7 個人、海報和文字的圖像.
