Post Index,followers,upload time,Like Count,Comment Count,is Photo,is Video,hashtag,Pic Description
85,1418000,2024-10-29T00:30:08.000Z,387000,165,0,1,"['#fish', '#fishing', '#sea']",
0,207000,2024-11-11T08:23:57.000Z,4850,33,0,1,"['#[[' ','#[[[','#Xie Yingxuan ','#[[','#[[']",
1,1624000,2024-11-15T13:19:19.000Z,198000,217,1,0,"['#[[#', '#松 [[[' ','#松 [['', '#[[[[[[[', '#永 [', '#[']]",1 人、毛髮和洋裝的圖像.
2,343000,2024-11-11T08:03:50.000Z,4903,15,1,0,"['#𝑵𝑬𝑾', '#입 체']",一或多人、美妝、化妝品、軟膏和文字的圖像.
3,29000,2024-10-20T15:00:34.000Z,9995,24,1,0,"['#bifesta', '#bifesta_zerobaseOone', '#bifesta_zb1' , '#제 베 원 원 원','##Campaign ','#Collaboration Campaign ','#Campaign Application ','#Cleansing '",7 個人、海報和文字的圖像.
4,1265,2024-11-12T08:12:52.000Z,,0,0,1,"['#Haozi', '#Kangxi is here', '#[[']",
5,2385,2024-10-09T02:12:52.000Z,2,55,0,1,"['#kpop', '#dance', '#[[[,' #cover ',' #Lesserafim ','#4minute ',' #Teentop ',' #ohmygirl ',' #lollipopf ',' #kara ',' #apink ',' #Snsd ',' #Girlsgeneration ','#B1A4 ',' #ioi ',' #Tzuyu ',' #bes']",
6,1747,2024-11-12T13:06:04.000Z,1122,6,0,1,"['#Zererobaene', '#zb1', '#제로쒠이이스원', '#ソンダンビン', '#성 brought, '#成on']",
7,31000,2024-11-11T11:21:24.000Z,2405,23,1,0,"['#AIC2024', '#roster', '#[bringiton', '#[[', '#reg']",7 個人、橫幅、海報和文字的卡通.
8,1443000,2024-11-05T10:30:00.000Z,437000,217,0,1,"['#andteam', '#nicholas', '#harua', '#maki']",
9,215000,2024-11-15T12:20:00.000Z,10000,16,0,1,"['#Korea Intelligence', '#Korean News', '#Korean Popular', '#kpop', '#NMIXX', '#TWS', '#Kep1er', '#Theboyz', '#CT']",
10,207000,2024-10-07T12:16:34.000Z,71000,124,0,1,"['#Black and white chef', '#Zheng Zhishan', '#Korean variety show']",
11,19000,2024-11-17T05:44:40.000Z,503,3,1,0,"['#Girls', '#GIDLE', '#Miyeon', '#Miyeon', '#薇娟 薇娟', '#Minni', '#minnie', '#Nichayontarak'#Soojin ','#穗 穗 穗 ','#Jeon So -yeon ',' #Soyeon ','#田 小娟 ','#Songwoo -ki ',' #yuqi '','#舒 舒 ',' #neverland ','#奶 奶 ',' #kpop ']",1 人、瀏海、上衣、音樂會和文字的圖像.
12,9364,2024-10-19T11:05:35.000Z,1247,3,1,0,"['#昊 昊', '#Jang Hao', '#zhanghao', '#ン ン オ', '#zb1', '#zerobaseone'",1 人和保羅領帶的圖像.
13,33000,2024-11-15T13:37:45.000Z,3276,37,1,0,[],1 人、迷你裙和磚牆的圖像.
14,12000,2024-11-11T05:29:06.000Z,,14,0,1,"['#[[', '#猫 猫', '#猫 [图', '#猫 [[[', '#猫 slave life']",
15,208000,2024-11-13T13:00:46.000Z,64000,181,0,1,[],
16,512000,2024-11-16T10:00:00.000Z,52000,202,0,1,"['#jennie', '#Mantra', '#Jenny', '#reels']",
17,104000,2024-11-07T00:12:15.000Z,10000,33,1,0,"['#Elderly edema', '#[', '#[[', '#[[', '#office worker', '#core', '#thin waist', '#[[', '# Constipation ','#Menstrual irregularity ','#digestion bad ','#probiotics', '#便', '#postpartum', '#Taichung', '#Double 11']]",文字的圖像.
18,121000,2024-11-11T12:15:43.000Z,12000,19,0,1,"['#dance', '#Fyp', '#Kpop', '#Babymonster', '#Drip', '#Cover']",
19,19000,2024-11-06T08:03:00.000Z,5717,54,1,0,"['#perSonality', '#Glasses', '#BodyLanguage', '#glasses', '#push glasses', '#character', '#人 [', '#[young']",1 人和文字的圖像.
20,207000,2024-09-25T11:27:53.000Z,56000,74,0,1,"['#[', '#Korean comprehensive', '#[[[']",
21,172000,2024-10-08T23:26:36.000Z,5768,34,1,0,"['#Sleeping posture', '#[[' ','#[[[','#[','#fatigue ','#stomach pain ','#stomach disease ','#[[','#趴 趴 sleep '##', '#' ','#生 ','#']",文字的圖像.
22,133000,2024-11-07T09:10:48.000Z,38000,211,1,0,"[#Sakurada Kenshin ',' #Binghwa ','#Baek Ji -ho ','#Park Chan -yong ','#Park Jun -woo ','#Park Jun -seo ''#Linlin', '#Nam Ji -woon', '#Kim Hyun -jae', '#Kim Hyun -woo', '#Kim Tae -yu', '#Kim Tae -sung', '#Kim Ji -hwan'','#Kim Jung -yun ','#project7 ','#project 7 ',' #asSemble ',' #upgrade ',' #worldassembler '",1 人、瀏海和文字的圖像.
23,89000,2024-11-16T12:23:13.000Z,1525,4,1,0,"['##Zero Base One _ The existence itself', '#kgma2024', '#zerobaseone', '#zb1', '#zhanghao', '#Jang Hao', '#SUNGHANBIN',' #Seokmatthew ',' #Seokmatthew ',' #ricky ',' #ricky ','#ricky ',' #parkgunwook '#Kimgyuvin ','#Kim Kyu -bin ',' #KIMJIWOONG ','#Kim Ji -woong '",1 人、瀏海、保羅領帶和文字的圖像.
24,207000,2024-11-11T08:23:57.000Z,4850,33,0,1,"['#[[' ','#[[[','#Xie Yingxuan ','#[[','#[[']",
25,1624000,2024-11-15T13:19:19.000Z,198000,426,1,0,"['#[[#', '#松 [[[' ','#松 [['', '#[[[[[[[', '#永 [', '#[']]",1 人、毛髮和洋裝的圖像.
26,343000,2024-11-11T08:03:50.000Z,4903,15,1,0,"['#𝑵𝑬𝑾', '#입 체']",一或多人、美妝、化妝品、軟膏和文字的圖像.
27,29000,2024-10-20T15:00:34.000Z,9996,24,1,0,"['#bifesta', '#bifesta_zerobaseOone', '#bifesta_zb1' , '#제 베 원 원 원','##Campaign ','#Collaboration Campaign ','#Campaign Application ','#Cleansing '",7 個人、海報和文字的圖像.
28,1265,2024-11-12T08:12:52.000Z,,0,0,1,"['#Haozi', '#Kangxi is here', '#[[']",
29,2385,2024-10-09T02:12:52.000Z,2,55,0,1,"['#kpop', '#dance', '#[[[,' #cover ',' #Lesserafim ','#4minute ',' #Teentop ',' #ohmygirl ',' #lollipopf ',' #kara ',' #apink ',' #Snsd ',' #Girlsgeneration ','#B1A4 ',' #ioi ',' #Tzuyu ',' #bes']",
30,1747,2024-11-12T13:06:04.000Z,1122,6,0,1,"['#Zererobaene', '#zb1', '#제로쒠이이스원', '#ソンダンビン', '#성 brought, '#成on']",
31,31000,2024-11-11T11:21:24.000Z,2405,23,1,0,"['#AIC2024', '#roster', '#[bringiton', '#[[', '#reg']",7 個人、橫幅、海報和文字的卡通.
32,1443000,2024-11-05T10:30:00.000Z,437000,387,0,1,"['#andteam', '#nicholas', '#harua', '#maki']",
33,215000,2024-11-15T12:20:00.000Z,10000,16,0,1,"['#Korea Intelligence', '#Korean News', '#Korean Popular', '#kpop', '#NMIXX', '#TWS', '#Kep1er', '#Theboyz', '#CT']",
34,207000,2024-10-07T12:16:34.000Z,71000,124,0,1,"['#Black and white chef', '#Zheng Zhishan', '#Korean variety show']",
35,19000,2024-11-17T05:44:40.000Z,503,3,1,0,"['#Girls', '#GIDLE', '#Miyeon', '#Miyeon', '#薇娟 薇娟', '#Minni', '#minnie', '#Nichayontarak'#Soojin ','#穗 穗 穗 ','#Jeon So -yeon ',' #Soyeon ','#田 小娟 ','#Songwoo -ki ',' #yuqi '','#舒 舒 ',' #neverland ','#奶 奶 ',' #kpop ']",1 人、瀏海、上衣、音樂會和文字的圖像.
36,9363,2024-10-19T11:05:35.000Z,1247,3,1,0,"['#昊 昊', '#Jang Hao', '#zhanghao', '#ン ン オ', '#zb1', '#zerobaseone'",1 人和保羅領帶的圖像.
37,33000,2024-11-15T13:37:45.000Z,3276,37,1,0,[],1 人、迷你裙和磚牆的圖像.
38,12000,2024-11-11T05:29:06.000Z,,14,0,1,"['#[[', '#猫 猫', '#猫 [图', '#猫 [[[', '#猫 slave life']",
39,208000,2024-11-13T13:00:46.000Z,64000,181,0,1,[],
40,512000,2024-11-16T10:00:00.000Z,52000,212,0,1,"['#jennie', '#Mantra', '#Jenny', '#reels']",
41,104000,2024-11-07T00:12:15.000Z,10000,33,1,0,"['#Elderly edema', '#[', '#[[', '#[[', '#office worker', '#core', '#thin waist', '#[[', '# Constipation ','#Menstrual irregularity ','#digestion bad ','#probiotics', '#便', '#postpartum', '#Taichung', '#Double 11']]",文字的圖像.
42,121000,2024-11-11T12:15:43.000Z,12000,19,0,1,"['#dance', '#Fyp', '#Kpop', '#Babymonster', '#Drip', '#Cover']",
43,19000,2024-11-06T08:03:00.000Z,5717,54,1,0,"['#perSonality', '#Glasses', '#BodyLanguage', '#glasses', '#push glasses', '#character', '#人 [', '#[young']",1 人和文字的圖像.
44,207000,2024-09-25T11:27:53.000Z,56000,74,0,1,"['#[', '#Korean comprehensive', '#[[[']",
45,172000,2024-10-08T23:26:36.000Z,5768,34,1,0,"['#Sleeping posture', '#[[' ','#[[[','#[','#fatigue ','#stomach pain ','#stomach disease ','#[[','#趴 趴 sleep '##', '#' ','#生 ','#']",文字的圖像.
46,133000,2024-11-07T09:10:48.000Z,38000,516,1,0,"[#Sakurada Kenshin ',' #Binghwa ','#Baek Ji -ho ','#Park Chan -yong ','#Park Jun -woo ','#Park Jun -seo ''#Linlin', '#Nam Ji -woon', '#Kim Hyun -jae', '#Kim Hyun -woo', '#Kim Tae -yu', '#Kim Tae -sung', '#Kim Ji -hwan'','#Kim Jung -yun ','#project7 ','#project 7 ',' #asSemble ',' #upgrade ',' #worldassembler '",1 人、瀏海和文字的圖像.
47,89000,2024-11-16T12:23:13.000Z,1525,4,1,0,"['##Zero Base One _ The existence itself', '#kgma2024', '#zerobaseone', '#zb1', '#zhanghao', '#Jang Hao', '#SUNGHANBIN',' #Seokmatthew ',' #Seokmatthew ',' #ricky ',' #ricky ','#ricky ',' #parkgunwook '#Kimgyuvin ','#Kim Kyu -bin ',' #KIMJIWOONG ','#Kim Ji -woong '",1 人、瀏海、保羅領帶和文字的圖像.
48,207000,2024-11-11T08:23:57.000Z,4850,33,0,1,"['#[[' ','#[[[','#Xie Yingxuan ','#[[','#[[']",
49,1624000,2024-11-15T13:19:19.000Z,198000,441,1,0,"['#[[#', '#松 [[[' ','#松 [['', '#[[[[[[[', '#永 [', '#[']]",1 人、毛髮和洋裝的圖像.
0,68000,2024-09-30T23:59:46.000Z,550000,137,0,1,"['#marshmallow', '#marshmallows', '#satisfying', '#oddlysatisfying', '#satisfyingvideo', '#foodhacks', '#asmr', '#asmrfood', '#instagood', '#happy', '#followme', '#foryou', '#foryoupage', '#fypシ', '#foodporn', '#foodie', '#foodies', '#hacks', '#viral', '#viralvideos', '#viralreels', '#sweet', '#asmrsounds', '#asmrvideo', '#asmrtiktoks', '#relaxing']",
1,215000,2024-11-06T13:30:00.000Z,49000,61,0,1,"['#Triples', '#[[', '#Korean Information', '#Korean News', '#Korean Popular', '#kpop']",
2,994,2024-09-14T13:19:43.000Z,17000,73,0,1,['#Love Quotations'],
3,343000,2024-11-11T08:03:50.000Z,4951,15,1,0,"['#𝑵𝑬𝑾', '#입 체']",一或多人、美妝、化妝品、軟膏和文字的圖像.
4,9245,2024-10-28T00:55:00.000Z,4918,148,1,0,"['#[[[[[[', '#优 [', '#优 [引 引 cream', '#each side is an ideal type', '#ideal type', '#ricky' , '#Shen Quanrui', '#리키', '#zb1', '#Zerobaseone']",1 人、美妝、口紅、毛髮、雜誌、護手霜和文字的圖像.
5,87000,2024-11-07T09:26:27.000Z,1842,55,1,0,"['#extress', '#_physophy, '#ZB1' Øä', '#ZB1', '#ZB1', '#ZB1', '#ZEROBASE'",6 個人、美髮產品、護手霜、乳液和文字的圖像.
6,207000,2024-10-07T12:16:34.000Z,71000,124,0,1,"['#Black and white chef', '#Zheng Zhishan', '#Korean variety show']",
7,1979,2024-11-13T14:56:58.000Z,1931,3,0,1,"['#[[[[[', '#运动', '#[[', '#[[[', '#weight loss','#[','#自 我 ','#self -growth ',' #‘##, '#Excercise', '#', '#office worker', '#', '#运动', '#', '#', '# Teammates', '#', '#volleyball', '#volleyballplayer', '#', '#']",
8,13000,2024-09-21T20:50:43.000Z,2447,6,0,1,"['# ZB1', '#ZerobaseoEn', '#Gimeless "",' #Timeless_tour ',' #Sunghansbin ',' #RenQuanrui ', '# zb1leader', 'ZB1Cstone', '# Rickyzb1', '# hanbinzb1', '# zb1sunghana', '# zb1cute', '# zb1cute', '# zb1cute', '#kpop', '# 5thgenkpop']",
9,97000,2024-11-15T12:33:20.000Z,21000,173,1,0,['#Kim Min -seo'],1 人的圖像.
10,1443000,2024-11-05T10:30:00.000Z,437000,182,0,1,"['#andteam', '#nicholas', '#harua', '#maki']",
11,207000,2024-11-01T07:58:02.000Z,41000,80,0,1,"['#[[[[', '#Superjunior', '#blacksuit', '#SJ', '#Draft']",
12,45000,2024-11-15T11:06:56.000Z,15000,10,0,1,"['#TXT', '#TXTBIGHIT', '#TomorrowXtogether', '#KPOP', '#KpopMes',' #MepopiDols', '#MOA', '# 崔秀彬', '# 崔然竣', '# 崔杋圭 ',' # 姜太顯 ',' # 休寧凱 ',' #YeoBin ',' #Boomgyu ',' #Taehyun ',' #TaeNingkai ',' #TXTMes ',' #TXTMes ',' # 투모로우바이투게더 ',' # 李泳知 ',' # 이영지 ']",
13,15000,2024-10-28T06:00:06.000Z,1017,8,1,0,"['#CRAVITY', '#크래비티', '#BEYOND_YOUR_MEMORIES', '#CRAVITYFANCON_INTAIPEI', '#STARSHIP', '#DSHOWTAIWAN']",1 人、海報和文字的圖像.
14,105,2024-11-16T13:22:35.000Z,2013,1,0,1,"['#Zerobaseone', '##NEOT', '#ZB1', '##пe which, '###ゴゴゴヌク', '#Parkgunwook', '#Boyplan',' ']",
15,2325,2024-11-03T19:04:04.000Z,4438,5,0,1,"['#Zero Base One', '#Zebeon', '#Ricky', '#zerobaseone', '#zb1', '#ricky', '#沈 锐']",
16,207000,2024-10-17T12:23:26.000Z,77000,51,0,1,"['#Lovedive', '#[[[[', '#ive']",
17,104000,2024-11-07T00:12:15.000Z,10000,33,1,0,"['#Elderly edema', '#[', '#[[', '#[[', '#office worker', '#core', '#thin waist', '#[[', '# Constipation ','#Menstrual irregularity ','#digestion bad ','#probiotics', '#便', '#postpartum', '#Taichung', '#Double 11']]",文字的圖像.
18,19000,2024-11-06T08:03:00.000Z,5789,56,1,0,"['#perSonality', '#Glasses', '#BodyLanguage', '#glasses', '#push glasses', '#character', '#人 [', '#[young']",1 人和文字的圖像.
19,8642,2024-10-02T13:23:56.000Z,22000,51,0,1,"['#娱 [[', '#lala', '#Les', '#lësbian', '#女 [', '#LGBTQ', '#[[', '#[[']",
20,89000,2024-10-14T09:59:25.000Z,10000,21,1,0,"['#SHENQUANRUI', '#LOVELICKY', '#zerobaseone', '#zb1''#Seokmatthew', '#Sukmaeu', '#ricky', '#Ricky', '#Parkgunwook', '#Park Gun -wook', '#KIMTARAE''#KIMJIWOONG', '#Kim Ji -woong', '#Hanyujin', '#Hanyujin', '#KPOP', '#only_one_story', '#zerobaseone_onlyonestory'",1 人、毛髮和文字的圖像.
21,39000,2024-11-01T11:00:18.000Z,1015,6,1,0,"['#[', '#Lalatai', '#Lesbian', '#女 [', '#lgbtq', '#gl drama', '#[[', '#[', '#[[[[[[ CP ',' #Faymay ']",2 個人、海報和文字的圖像.
22,215000,2024-11-06T13:30:00.000Z,49000,61,0,1,"['#Triples', '#[[', '#Korean Information', '#Korean News', '#Korean Popular', '#kpop']",
23,994,2024-09-14T13:19:43.000Z,17000,73,0,1,['#Love Quotations'],
24,343000,2024-11-11T08:03:50.000Z,4951,15,1,0,"['#𝑵𝑬𝑾', '#입 체']",一或多人、美妝、化妝品、軟膏和文字的圖像.
25,9245,2024-10-28T00:55:00.000Z,4918,190,1,0,"['#[[[[[[', '#优 [', '#优 [引 引 cream', '#each side is an ideal type', '#ideal type', '#ricky' , '#Shen Quanrui', '#리키', '#zb1', '#Zerobaseone']",1 人、美妝、口紅、毛髮、雜誌、護手霜和文字的圖像.
26,87000,2024-11-07T09:26:27.000Z,1842,55,1,0,"['#extress', '#_physophy, '#ZB1' Øä', '#ZB1', '#ZB1', '#ZB1', '#ZEROBASE'",6 個人、美髮產品、護手霜、乳液和文字的圖像.
27,207000,2024-10-07T12:16:34.000Z,71000,124,0,1,"['#Black and white chef', '#Zheng Zhishan', '#Korean variety show']",
28,1979,2024-11-13T14:56:58.000Z,1931,3,0,1,"['#[[[[[', '#运动', '#[[', '#[[[', '#weight loss','#[','#自 我 ','#self -growth ',' #‘##, '#Excercise', '#', '#office worker', '#', '#运动', '#', '#', '# Teammates', '#', '#volleyball', '#volleyballplayer', '#', '#']",
29,13000,2024-09-21T20:50:43.000Z,2447,6,0,1,"['# ZB1', '#ZerobaseoEn', '#Gimeless "",' #Timeless_tour ',' #Sunghansbin ',' #RenQuanrui ', '# zb1leader', 'ZB1Cstone', '# Rickyzb1', '# hanbinzb1', '# zb1sunghana', '# zb1cute', '# zb1cute', '# zb1cute', '#kpop', '# 5thgenkpop']",
30,97000,2024-11-15T12:33:20.000Z,21000,173,1,0,['#Kim Min -seo'],1 人的圖像.
31,1443000,2024-11-05T10:30:00.000Z,437000,368,0,1,"['#andteam', '#nicholas', '#harua', '#maki']",
32,207000,2024-11-01T07:58:02.000Z,41000,80,0,1,"['#[[[[', '#Superjunior', '#blacksuit', '#SJ', '#Draft']",
33,45000,2024-11-15T11:06:56.000Z,15000,10,0,1,"['#TXT', '#TXTBIGHIT', '#TomorrowXtogether', '#KPOP', '#KpopMes',' #MepopiDols', '#MOA', '# 崔秀彬', '# 崔然竣', '# 崔杋圭 ',' # 姜太顯 ',' # 休寧凱 ',' #YeoBin ',' #Boomgyu ',' #Taehyun ',' #TaeNingkai ',' #TXTMes ',' #TXTMes ',' # 투모로우바이투게더 ',' # 李泳知 ',' # 이영지 ']",
34,15000,2024-10-28T06:00:06.000Z,1017,8,1,0,"['#CRAVITY', '#크래비티', '#BEYOND_YOUR_MEMORIES', '#CRAVITYFANCON_INTAIPEI', '#STARSHIP', '#DSHOWTAIWAN']",1 人、海報和文字的圖像.
35,105,2024-11-16T13:22:35.000Z,2013,1,0,1,"['#Zerobaseone', '##NEOT', '#ZB1', '##пe which, '###ゴゴゴヌク', '#Parkgunwook', '#Boyplan',' ']",
36,2325,2024-11-03T19:04:04.000Z,4438,5,0,1,"['#Zero Base One', '#Zebeon', '#Ricky', '#zerobaseone', '#zb1', '#ricky', '#沈 锐']",
37,207000,2024-10-17T12:23:26.000Z,77000,51,0,1,"['#Lovedive', '#[[[[', '#ive']",
38,104000,2024-11-07T00:12:15.000Z,10000,33,1,0,"['#Elderly edema', '#[', '#[[', '#[[', '#office worker', '#core', '#thin waist', '#[[', '# Constipation ','#Menstrual irregularity ','#digestion bad ','#probiotics', '#便', '#postpartum', '#Taichung', '#Double 11']]",文字的圖像.
39,19000,2024-11-06T08:03:00.000Z,5789,56,1,0,"['#perSonality', '#Glasses', '#BodyLanguage', '#glasses', '#push glasses', '#character', '#人 [', '#[young']",1 人和文字的圖像.
40,8642,2024-10-02T13:23:56.000Z,22000,51,0,1,"['#娱 [[', '#lala', '#Les', '#lësbian', '#女 [', '#LGBTQ', '#[[', '#[[']",
41,89000,2024-10-14T09:59:25.000Z,10000,21,1,0,"['#SHENQUANRUI', '#LOVELICKY', '#zerobaseone', '#zb1''#Seokmatthew', '#Sukmaeu', '#ricky', '#Ricky', '#Parkgunwook', '#Park Gun -wook', '#KIMTARAE''#KIMJIWOONG', '#Kim Ji -woong', '#Hanyujin', '#Hanyujin', '#KPOP', '#only_one_story', '#zerobaseone_onlyonestory'",1 人、毛髮和文字的圖像.
42,39000,2024-11-01T11:00:18.000Z,1015,6,1,0,"['#[', '#Lalatai', '#Lesbian', '#女 [', '#lgbtq', '#gl drama', '#[[', '#[', '#[[[[[[ CP ',' #Faymay ']",2 個人、海報和文字的圖像.
43,215000,2024-11-06T13:30:00.000Z,49000,61,0,1,"['#Triples', '#[[', '#Korean Information', '#Korean News', '#Korean Popular', '#kpop']",
44,994,2024-09-14T13:19:43.000Z,17000,73,0,1,['#Love Quotations'],
45,343000,2024-11-11T08:03:50.000Z,4951,15,1,0,"['#𝑵𝑬𝑾', '#입 체']",一或多人、美妝、化妝品、軟膏和文字的圖像.
46,9245,2024-10-28T00:55:00.000Z,4918,190,1,0,"['#[[[[[[', '#优 [', '#优 [引 引 cream', '#each side is an ideal type', '#ideal type', '#ricky' , '#Shen Quanrui', '#리키', '#zb1', '#Zerobaseone']",1 人、美妝、口紅、毛髮、雜誌、護手霜和文字的圖像.
47,87000,2024-11-07T09:26:27.000Z,1842,55,1,0,"['#extress', '#_physophy, '#ZB1' Øä', '#ZB1', '#ZB1', '#ZB1', '#ZEROBASE'",6 個人、美髮產品、護手霜、乳液和文字的圖像.
48,207000,2024-10-07T12:16:34.000Z,71000,124,0,1,"['#Black and white chef', '#Zheng Zhishan', '#Korean variety show']",
49,1979,2024-11-13T14:56:58.000Z,1931,3,0,1,"['#[[[[[', '#运动', '#[[', '#[[[', '#weight loss','#[','#自 我 ','#self -growth ',' #‘##, '#Excercise', '#', '#office worker', '#', '#运动', '#', '#', '# Teammates', '#', '#volleyball', '#volleyballplayer', '#', '#']",
0,120000,2024-11-16T09:55:53.000Z,35000,143,0,1,[],
1,89000,2024-10-28T13:32:54.000Z,6579,24,1,0,"[#Pradaxgyuvin ',' #pradaxmatthew ',' #pradaxricky ',' #soundofprada ' O ','##Jang Hao, '#SUNGHANBIN', '#Sung Han -bin', '#seokmatthew', '#Sukmattu', '#ricky', '#Ricky', '#parkgunwook', '#Kim Tae -rae', '#kimgyuvin', '#Kim Kyu -bin', '#KIMJIWOONG', '#Kim Ji -woong']",1 人和文字的圖像.
2,1750,2024-11-12T13:06:04.000Z,1135,6,0,1,"['#Zererobaene', '#zb1', '#제로쒠이이스원', '#ソンダンビン', '#성 brought, '#成on']",
3,7132,2024-11-08T22:38:16.000Z,678,8,0,1,"['#Zhanghao', '#Jang Hao', '#昊 昊', '#ャ ン ン オ', '#zerobaseone'",
4,29000,2024-10-20T15:00:34.000Z,9997,24,1,0,"['#bifesta', '#bifesta_zerobaseOone', '#bifesta_zb1' , '#제 베 원 원 원','##Campaign ','#Collaboration Campaign ','#Campaign Application ','#Cleansing '",7 個人、海報和文字的圖像.
5,30000,2024-11-13T10:05:35.000Z,2091,0,0,1,"['#[[[文 [' ','#新 [[','#신서유기 ','#[[[','#[[','#[[','#[贤 ','#[旻 ','# Ashita, '#강호동', '#이수근', '#은지원', '#규현', '#송민호', '#Mino', '#표지훈', '#po', '#Korean learning ','#Korean ','#','#Korean Words ','#学 ','#笑 ','#',' #Rollerskates ','#Fanz ','#microphone '' , '#funny', '#Funnyvideos']",
6,14000,2024-11-01T20:47:20.000Z,24000,65,1,0,"[##Zb1 ',' #zerobaseone ','#zero base one ',' #Boysplanet ','#Boys Planet ',' #instachile ''#Cinema_paradise', '#Goodsobad', '#zerobaseone_goodsobad', '#zerose', '#ze_rose']",2 個人和文字的圖像.
7,121000,2024-10-21T04:11:49.000Z,108000,157,0,1,"['#Yes933', '#yes933acts', '#yes933 small theater']",
8,13000,2024-09-01T14:43:11.000Z,1882,9,0,1,"['# ZB1', '#ZeenQakeOne', '# zb1ricky', '# zb1xEtonericky', '#ArickyEZerobateO', '#KPOP', '# zb1funny', '# zb1funny', '# 5thgen', '# zb1comes2', '# zb1comeback', '#GoodSoBad', '#ZoodSoBaOne_goodSobad']",
9,76000,2024-11-15T11:55:00.000Z,2993,28,0,1,"['#BABYMONSTER', '#Baby Monster', '#DRIP'Dance ','#dance class', '#tutorial', '#reels']",
10,33000,2024-11-15T13:37:45.000Z,753,39,1,0,[],1 人、迷你裙和磚牆的圖像.
11,72000,2024-11-16T13:04:30.000Z,3166,3,1,0,"['#Hanyujin', '#Hanyuujin', '#Boys Planet', '#Boysplanet', '#zerobaseone', '#zb1'','#Zero base one ']",1 人、瀏海和文字的圖像.
12,7889000,2024-10-30T20:49:19.000Z,541000,348,0,1,[],
13,4701,2024-11-12T14:53:05.000Z,5967842,2,1,0,"['#Taichung nails','#[甲 nails', '#西 [[', '#nails',' #Gelnails', '#gel', '#gel nail', '#gel slory smudge dyeing '#' ','#','#','#秋 ','#',' #Christmas', '#Christmasnails',' #ChristMasnailart ' ]",一或多人、指甲和文字的圖像.
14,9247,2024-11-01T06:55:00.000Z,3278,28,1,0,"['#[[[[[[', '#Each side is an ideal type', '#ricky', '#Shen Quanrui', '#리키', '#zb1', '#Zerobaseone', '#Ideal type']",‎8 個人、海報、雜誌和‎顯示的文字是「‎锐锐小卡全家福 oeKM المت E cpAp 每一面都是理想型 UNISKIN 优时颜‎」‎‎ 的圖像.
15,1440,2024-11-10T10:10:35.000Z,,8,0,1,"['#Bight_txt', '#최수빈', '#[彬', '#SoobinedITs',' #KPOPFUNNYMOMENTS ',' #Moas', '#Korean variety "",'#爱 [录 ']]",
16,17000,2024-11-11T13:19:57.000Z,552,67,0,1,"['#berachoreography', '#kissoflife', '#igloo', '#choreo', '#choreographer', '#dnadance', '#dance', '#dancer', '#korea']",
17,207000,2024-10-17T06:22:53.000Z,48000,87,0,1,"['#Qiu Yuchen', '#[[', '#[[[' ']",
18,106,2024-11-16T13:22:35.000Z,2481,1,0,1,"['#Zerobaseone', '##NEOT', '#ZB1', '##пe which, '###ゴゴゴヌク', '#Parkgunwook', '#Boyplan',' ']",
19,774,2024-11-07T13:55:18.000Z,659,3,0,1,"['#plave', '#plave', '#Jejun', '#Noah'",
20,2327,2024-11-03T19:04:04.000Z,4474,5,0,1,"['#Zero Base One', '#Zebeon', '#Ricky', '#zerobaseone', '#zb1', '#ricky', '#沈 锐']",
21,15000,2024-10-28T06:00:06.000Z,1017,8,1,0,"['#CRAVITY', '#크래비티', '#BEYOND_YOUR_MEMORIES', '#CRAVITYFANCON_INTAIPEI', '#STARSHIP', '#DSHOWTAIWAN']",1 人、海報和文字的圖像.
22,137000,2024-11-07T13:12:27.000Z,4656,11,0,1,['#[]'],
23,19000,2024-11-06T08:03:00.000Z,5909,56,1,0,"['#perSonality', '#Glasses', '#BodyLanguage', '#glasses', '#push glasses', '#character', '#人 [', '#[young']",1 人和文字的圖像.
24,172000,2024-10-08T23:26:36.000Z,5799,34,1,0,"['#Sleeping posture', '#[[' ','#[[[','#[','#fatigue ','#stomach pain ','#stomach disease ','#[[','#趴 趴 sleep '##', '#' ','#生 ','#']",文字的圖像.
25,40000,2024-11-01T11:00:18.000Z,1015,6,1,0,"['#[', '#Lalatai', '#Lesbian', '#女 [', '#lgbtq', '#gl drama', '#[[', '#[', '#[[[[[[ CP ',' #Faymay ']",2 個人、海報和文字的圖像.
26,783000,2024-11-13T07:54:28.000Z,16000,38,1,0,[],一或多人、美妝、口紅、化妝品和文字的圖像.
27,121000,2024-10-21T04:11:49.000Z,108000,248,0,1,"['#Yes933', '#yes933acts', '#yes933 small theater']",
28,13000,2024-09-01T14:43:11.000Z,1882,9,0,1,"['# ZB1', '#ZeenQakeOne', '# zb1ricky', '# zb1xEtonericky', '#ArickyEZerobateO', '#KPOP', '# zb1funny', '# zb1funny', '# 5thgen', '# zb1comes2', '# zb1comeback', '#GoodSoBad', '#ZoodSoBaOne_goodSobad']",
29,76000,2024-11-15T11:55:00.000Z,2993,28,0,1,"['#BABYMONSTER', '#Baby Monster', '#DRIP'Dance ','#dance class', '#tutorial', '#reels']",
30,33000,2024-11-15T13:37:45.000Z,753,39,1,0,[],1 人、迷你裙和磚牆的圖像.
