Post Index,followers,upload time,Like Count,Comment Count,is Photo,is Video,hashtag,Pic Description
83,83000,2024-11-14T08:01:22.000Z,19000,79,0,1,"['#阿彬師', '#算命', '#命理', '#廢片']",
84,54000,2024-11-10T00:42:20.000Z,9255,169,1,0,"['#운동', '#헬스', '#전주', '#레이지요거트', '#레이지요거트앰버서더', '#그릭요거트', '#그릭요거트추천', '#베이글소스만들기', '#식단', '#다이어터', '#다이어트']",3 個人和運動褲的圖像.
85,1418000,2024-10-29T00:30:08.000Z,387000,165,0,1,"['#fish', '#fishing', '#sea']",
0,207000,2024-11-11T08:23:57.000Z,4850,33,0,1,"['#影后', '#台劇影后', '#謝盈萱', '#林廷憶', '#楊謹華']",
1,1624000,2024-11-15T13:19:19.000Z,198000,217,1,0,"['#成美文化園', '#松柏軒景觀餐廳', '#松緣會館', '#頂新和德文教基金會', '#永靖', '#彰化']",1 人、毛髮和洋裝的圖像.
2,343000,2024-11-11T08:03:50.000Z,4903,15,1,0,"['#𝑵𝑬𝑾', '#입체립']",一或多人、美妝、化妝品、軟膏和文字的圖像.
3,29000,2024-10-20T15:00:34.000Z,9995,24,1,0,"['#bifesta', '#ビフェスタ', '#Bifesta_ZEROBASEONE', '#Bifesta_ZB1', '#ZB1と毎日うる落ち', '#ZEROBASEONE', '#ZB1', '#ゼベワン', '#제로베이스원', '#キャンペーン', '#コラボキャンペーン', '#キャンペーン応募', '#クレンジング', '#洗顔', '#スキンケア']",7 個人、海報和文字的圖像.
4,1265,2024-11-12T08:12:52.000Z,,0,0,1,"['#浩子', '#康熙來了', '#天才']",
5,2385,2024-10-09T02:12:52.000Z,2,55,0,1,"['#kpop', '#dance', '#台中舞團ardor', '#cover', '#lesserafim', '#4minute', '#teentop', '#twice', '#ohmygirl', '#lollipopf', '#kara', '#apink', '#snsd', '#girlsgeneration', '#b1a4', '#ioi', '#tzuyu', '#bts']",
6,1747,2024-11-12T13:06:04.000Z,1122,6,0,1,"['#ZEROBASEONE', '#ZB1', '#제로베이스원', '#SUNGHANBIN', '#ソンハンビン', '#성한빈', '#成韓彬', '#冰冰']",
7,31000,2024-11-11T11:21:24.000Z,2405,23,1,0,"['#AIC2024', '#ROSTER', '#處理Bringiton', '#傳說對決', '#REG']",7 個人、橫幅、海報和文字的卡通.
8,1443000,2024-11-05T10:30:00.000Z,437000,217,0,1,"['#andTEAM', '#NICHOLAS', '#HARUA', '#MAKI']",
9,215000,2024-11-15T12:20:00.000Z,10000,16,0,1,"['#韓國情報', '#韓國新聞', '#韓國流行', '#kpop', '#nmixx', '#tws', '#kep1er', '#theboyz', '#nct']",
10,207000,2024-10-07T12:16:34.000Z,71000,124,0,1,"['#黑白大廚', '#鄭智善', '#韓國綜藝']",
11,19000,2024-11-17T05:44:40.000Z,503,3,1,0,"['#여자아이들', '#gidle', '#조미연', '#Miyeon', '#曺薇娟', '#민니', '#Minnie', '#nichayontararak', '#서수진', '#Soojin', '#徐穗珍', '#전소연', '#Soyeon', '#田小娟', '#송우기', '#Yuqi', '#宋雨琦', '#예슈화', '#Shuhua', '#葉舒華', '#Neverland', '#奶味藍', '#kpop']",1 人、瀏海、上衣、音樂會和文字的圖像.
12,9364,2024-10-19T11:05:35.000Z,1247,3,1,0,"['#章昊', '#장하오', '#ZHANGHAO', '#ジャンハオ', '#ZB1', '#ZEROBASEONE', '#제로베이스원', '#CINEMA_PARADISE']",1 人和保羅領帶的圖像.
13,33000,2024-11-15T13:37:45.000Z,3276,37,1,0,[],1 人、迷你裙和磚牆的圖像.
14,12000,2024-11-11T05:29:06.000Z,,14,0,1,"['#貓主子', '#貓貓', '#貓咪梗圖', '#貓奴日常', '#貓奴人生']",
15,208000,2024-11-13T13:00:46.000Z,64000,181,0,1,[],
16,512000,2024-11-16T10:00:00.000Z,52000,202,0,1,"['#jennie', '#mantra', '#제니', '#reels']",
17,104000,2024-11-07T00:12:15.000Z,10000,33,1,0,"['#消水腫', '#濕氣', '#祛濕', '#提臀', '#上班族', '#核心', '#瘦腰', '#消脂', '#便秘', '#月經不調', '#消化不良', '#益生菌', '#女性', '#產後', '#台中', '#雙11']",文字的圖像.
18,121000,2024-11-11T12:15:43.000Z,12000,19,0,1,"['#dance', '#fyp', '#kpop', '#babymonster', '#drip', '#cover']",
19,19000,2024-11-06T08:03:00.000Z,5717,54,1,0,"['#personality', '#glasses', '#BodyLanguage', '#眼镜', '#推眼镜', '#性格', '#识人术', '#就酱Young']",1 人和文字的圖像.
20,207000,2024-09-25T11:27:53.000Z,56000,74,0,1,"['#中文', '#韓綜', '#幻藍小熊']",
21,172000,2024-10-08T23:26:36.000Z,5768,34,1,0,"['#睡姿', '#睡眠改善', '#脊椎側彎', '#夢境', '#疲勞', '#胃痛', '#胃病', '#打呼', '#趴睡', '#駝背', '#體態調整', '#生病', '#睡覺']",文字的圖像.
22,133000,2024-11-07T09:10:48.000Z,38000,211,1,0,"['#사쿠라다켄신', '#빙화', '#백지호', '#박찬용', '#박준우', '#박준서', '#마징시앙', '#마나베진', '#린웨이천', '#린린', '#남지운', '#김현재', '#김현우', '#김태유', '#김태성', '#김지환', '#김지민', '#김준우', '#김주현', '#김정윤', '#PROJECT7', '#프로젝트7', '#Assemble', '#Upgrade', '#WorldAssembler', '#Lets_Assemble', '#JTBC', '#SLL']",1 人、瀏海和文字的圖像.
23,89000,2024-11-16T12:23:13.000Z,1525,4,1,0,"['#제로베이스원_존재자체가_GRAND', '#KGMA2024', '#ZEROBASEONE', '#ZB1', '#제로베이스원', '#ZHANGHAO', '#장하오', '#sunghanbin', '#성한빈', '#seokmatthew', '#석매튜', '#ricky', '#리키', '#parkgunwook', '#박건욱', '#kimtaerae', '#김태래', '#kimgyuvin', '#김규빈', '#kimjiwoong', '#김지웅', '#hanyujin', '#한유진', '#kpop']",1 人、瀏海、保羅領帶和文字的圖像.
24,207000,2024-11-11T08:23:57.000Z,4850,33,0,1,"['#影后', '#台劇影后', '#謝盈萱', '#林廷憶', '#楊謹華']",
25,1624000,2024-11-15T13:19:19.000Z,198000,426,1,0,"['#成美文化園', '#松柏軒景觀餐廳', '#松緣會館', '#頂新和德文教基金會', '#永靖', '#彰化']",1 人、毛髮和洋裝的圖像.
26,343000,2024-11-11T08:03:50.000Z,4903,15,1,0,"['#𝑵𝑬𝑾', '#입체립']",一或多人、美妝、化妝品、軟膏和文字的圖像.
27,29000,2024-10-20T15:00:34.000Z,9996,24,1,0,"['#bifesta', '#ビフェスタ', '#Bifesta_ZEROBASEONE', '#Bifesta_ZB1', '#ZB1と毎日うる落ち', '#ZEROBASEONE', '#ZB1', '#ゼベワン', '#제로베이스원', '#キャンペーン', '#コラボキャンペーン', '#キャンペーン応募', '#クレンジング', '#洗顔', '#スキンケア']",7 個人、海報和文字的圖像.
28,1265,2024-11-12T08:12:52.000Z,,0,0,1,"['#浩子', '#康熙來了', '#天才']",
29,2385,2024-10-09T02:12:52.000Z,2,55,0,1,"['#kpop', '#dance', '#台中舞團ardor', '#cover', '#lesserafim', '#4minute', '#teentop', '#twice', '#ohmygirl', '#lollipopf', '#kara', '#apink', '#snsd', '#girlsgeneration', '#b1a4', '#ioi', '#tzuyu', '#bts']",
30,1747,2024-11-12T13:06:04.000Z,1122,6,0,1,"['#ZEROBASEONE', '#ZB1', '#제로베이스원', '#SUNGHANBIN', '#ソンハンビン', '#성한빈', '#成韓彬', '#冰冰']",
31,31000,2024-11-11T11:21:24.000Z,2405,23,1,0,"['#AIC2024', '#ROSTER', '#處理Bringiton', '#傳說對決', '#REG']",7 個人、橫幅、海報和文字的卡通.
32,1443000,2024-11-05T10:30:00.000Z,437000,387,0,1,"['#andTEAM', '#NICHOLAS', '#HARUA', '#MAKI']",
33,215000,2024-11-15T12:20:00.000Z,10000,16,0,1,"['#韓國情報', '#韓國新聞', '#韓國流行', '#kpop', '#nmixx', '#tws', '#kep1er', '#theboyz', '#nct']",
34,207000,2024-10-07T12:16:34.000Z,71000,124,0,1,"['#黑白大廚', '#鄭智善', '#韓國綜藝']",
35,19000,2024-11-17T05:44:40.000Z,503,3,1,0,"['#여자아이들', '#gidle', '#조미연', '#Miyeon', '#曺薇娟', '#민니', '#Minnie', '#nichayontararak', '#서수진', '#Soojin', '#徐穗珍', '#전소연', '#Soyeon', '#田小娟', '#송우기', '#Yuqi', '#宋雨琦', '#예슈화', '#Shuhua', '#葉舒華', '#Neverland', '#奶味藍', '#kpop']",1 人、瀏海、上衣、音樂會和文字的圖像.
36,9363,2024-10-19T11:05:35.000Z,1247,3,1,0,"['#章昊', '#장하오', '#ZHANGHAO', '#ジャンハオ', '#ZB1', '#ZEROBASEONE', '#제로베이스원', '#CINEMA_PARADISE']",1 人和保羅領帶的圖像.
37,33000,2024-11-15T13:37:45.000Z,3276,37,1,0,[],1 人、迷你裙和磚牆的圖像.
38,12000,2024-11-11T05:29:06.000Z,,14,0,1,"['#貓主子', '#貓貓', '#貓咪梗圖', '#貓奴日常', '#貓奴人生']",
39,208000,2024-11-13T13:00:46.000Z,64000,181,0,1,[],
40,512000,2024-11-16T10:00:00.000Z,52000,212,0,1,"['#jennie', '#mantra', '#제니', '#reels']",
41,104000,2024-11-07T00:12:15.000Z,10000,33,1,0,"['#消水腫', '#濕氣', '#祛濕', '#提臀', '#上班族', '#核心', '#瘦腰', '#消脂', '#便秘', '#月經不調', '#消化不良', '#益生菌', '#女性', '#產後', '#台中', '#雙11']",文字的圖像.
42,121000,2024-11-11T12:15:43.000Z,12000,19,0,1,"['#dance', '#fyp', '#kpop', '#babymonster', '#drip', '#cover']",
43,19000,2024-11-06T08:03:00.000Z,5717,54,1,0,"['#personality', '#glasses', '#BodyLanguage', '#眼镜', '#推眼镜', '#性格', '#识人术', '#就酱Young']",1 人和文字的圖像.
44,207000,2024-09-25T11:27:53.000Z,56000,74,0,1,"['#中文', '#韓綜', '#幻藍小熊']",
45,172000,2024-10-08T23:26:36.000Z,5768,34,1,0,"['#睡姿', '#睡眠改善', '#脊椎側彎', '#夢境', '#疲勞', '#胃痛', '#胃病', '#打呼', '#趴睡', '#駝背', '#體態調整', '#生病', '#睡覺']",文字的圖像.
46,133000,2024-11-07T09:10:48.000Z,38000,516,1,0,"['#사쿠라다켄신', '#빙화', '#백지호', '#박찬용', '#박준우', '#박준서', '#마징시앙', '#마나베진', '#린웨이천', '#린린', '#남지운', '#김현재', '#김현우', '#김태유', '#김태성', '#김지환', '#김지민', '#김준우', '#김주현', '#김정윤', '#PROJECT7', '#프로젝트7', '#Assemble', '#Upgrade', '#WorldAssembler', '#Lets_Assemble', '#JTBC', '#SLL']",1 人、瀏海和文字的圖像.
47,89000,2024-11-16T12:23:13.000Z,1525,4,1,0,"['#제로베이스원_존재자체가_GRAND', '#KGMA2024', '#ZEROBASEONE', '#ZB1', '#제로베이스원', '#ZHANGHAO', '#장하오', '#sunghanbin', '#성한빈', '#seokmatthew', '#석매튜', '#ricky', '#리키', '#parkgunwook', '#박건욱', '#kimtaerae', '#김태래', '#kimgyuvin', '#김규빈', '#kimjiwoong', '#김지웅', '#hanyujin', '#한유진', '#kpop']",1 人、瀏海、保羅領帶和文字的圖像.
48,207000,2024-11-11T08:23:57.000Z,4850,33,0,1,"['#影后', '#台劇影后', '#謝盈萱', '#林廷憶', '#楊謹華']",
49,1624000,2024-11-15T13:19:19.000Z,198000,441,1,0,"['#成美文化園', '#松柏軒景觀餐廳', '#松緣會館', '#頂新和德文教基金會', '#永靖', '#彰化']",1 人、毛髮和洋裝的圖像.
0,68000,2024-09-30T23:59:46.000Z,550000,137,0,1,"['#marshmallow', '#marshmallows', '#satisfying', '#oddlysatisfying', '#satisfyingvideo', '#foodhacks', '#asmr', '#asmrfood', '#instagood', '#happy', '#followme', '#foryou', '#foryoupage', '#fypシ', '#foodporn', '#foodie', '#foodies', '#hacks', '#viral', '#viralvideos', '#viralreels', '#sweet', '#asmrsounds', '#asmrvideo', '#asmrtiktoks', '#relaxing']",
1,215000,2024-11-06T13:30:00.000Z,49000,61,0,1,"['#tripleS', '#琉然', '#韓國情報', '#韓國新聞', '#韓國流行', '#kpop']",
2,994,2024-09-14T13:19:43.000Z,17000,73,0,1,['#愛情語錄'],
3,343000,2024-11-11T08:03:50.000Z,4951,15,1,0,"['#𝑵𝑬𝑾', '#입체립']",一或多人、美妝、化妝品、軟膏和文字的圖像.
4,9245,2024-10-28T00:55:00.000Z,4918,148,1,0,"['#沈泉锐优时颜时光代言人', '#优时颜', '#优时颜黑引力面霜', '#每一面都是理想型', '#理想型', '#RICKY', '#沈泉锐', '#리키', '#ZB1', '#zerobaseone']",1 人、美妝、口紅、毛髮、雜誌、護手霜和文字的圖像.
5,87000,2024-11-07T09:26:27.000Z,1842,55,1,0,"['#章昊', '#장하오', '#ZHANGHAO', '#ZB1', '#ZEROBASEONE', '#kustie']",6 個人、美髮產品、護手霜、乳液和文字的圖像.
6,207000,2024-10-07T12:16:34.000Z,71000,124,0,1,"['#黑白大廚', '#鄭智善', '#韓國綜藝']",
7,1979,2024-11-13T14:56:58.000Z,1931,3,0,1,"['#普通上班族胖子的認真運動', '#運動', '#瘦身', '#瘦身減肥', '#減肥', '#健身', '#跑步', '#自我成長', '#訓練', '#鍛鍊', '#excercise', '#健康', '#上班族', '#生活紀錄', '#運動紀錄', '#重訓', '#排球', '#隊友', '#排球人', '#volleyball', '#volleyballplayer', '#排球少年', '#排球']",
8,13000,2024-09-21T20:50:43.000Z,2447,6,0,1,"['#zb1', '#ZeroBaseOne', '#zerose', '#zerobaseone', '#zerobaseone_goodsobad', '#goodsobad', '#timeless_world_tour', '#sunghanbin', '#ricky', '#shenquanrui', '#zb1leader', '#zerobaseoneleader', '#zb1ricky', '#rickyzb1', '#hanbin', '#hanbinzb1', '#hanbinsung', '#zb1sunghanbin', '#zb1cute', '#kpop', '#5thgenkpop']",
9,97000,2024-11-15T12:33:20.000Z,21000,173,1,0,['#김민서'],1 人的圖像.
10,1443000,2024-11-05T10:30:00.000Z,437000,182,0,1,"['#andTEAM', '#NICHOLAS', '#HARUA', '#MAKI']",
11,207000,2024-11-01T07:58:02.000Z,41000,80,0,1,"['#星光閃耀的少年', '#superjunior', '#blacksuit', '#sj', '#選秀']",
12,45000,2024-11-15T11:06:56.000Z,15000,10,0,1,"['#txt', '#txtbighit', '#tomorrowxtogether', '#kpop', '#kpopmemes', '#kpopidols', '#moa', '#崔秀彬', '#崔然竣', '#崔杋圭', '#姜太顯', '#休寧凱', '#yeonjun', '#soobin', '#beomgyu', '#taehyun', '#hueningkai', '#txtmemes', '#투모로우바이투게더', '#李泳知', '#이영지']",
13,15000,2024-10-28T06:00:06.000Z,1017,8,1,0,"['#CRAVITY', '#크래비티', '#BEYOND_YOUR_MEMORIES', '#CRAVITYFANCON_INTAIPEI', '#STARSHIP', '#DSHOWTAIWAN']",1 人、海報和文字的圖像.
14,105,2024-11-16T13:22:35.000Z,2013,1,0,1,"['#zerobaseone', '#제베원', '#zb1', '#박건욱', '#パクゴヌク', '#parkgunwook', '#boysplanet', '#장여준', '#jangyeojun', '#project7']",
15,2325,2024-11-03T19:04:04.000Z,4438,5,0,1,"['#제로베이스원', '#제베원', '#리키', '#zerobaseone', '#zb1', '#ricky', '#沈泉锐']",
16,207000,2024-10-17T12:23:26.000Z,77000,51,0,1,"['#Lovedive', '#臉紅的思春期', '#IVE']",
17,104000,2024-11-07T00:12:15.000Z,10000,33,1,0,"['#消水腫', '#濕氣', '#祛濕', '#提臀', '#上班族', '#核心', '#瘦腰', '#消脂', '#便秘', '#月經不調', '#消化不良', '#益生菌', '#女性', '#產後', '#台中', '#雙11']",文字的圖像.
18,19000,2024-11-06T08:03:00.000Z,5789,56,1,0,"['#personality', '#glasses', '#BodyLanguage', '#眼镜', '#推眼镜', '#性格', '#识人术', '#就酱Young']",1 人和文字的圖像.
19,8642,2024-10-02T13:23:56.000Z,22000,51,0,1,"['#趣放娛樂', '#lala', '#les', '#lësbian', '#女同志', '#lgbtq', '#她她', '#暗戀']",
20,89000,2024-10-14T09:59:25.000Z,10000,21,1,0,"['#ShenQuanrui', '#lovelicky', '#ZEROBASEONE', '#ZB1', '#제로베이스원', '#ZHANGHAO', '#장하오', '#sunghanbin', '#성한빈', '#seokmatthew', '#석매튜', '#ricky', '#리키', '#parkgunwook', '#박건욱', '#kimtaerae', '#김태래', '#kimgyuvin', '#김규빈', '#kimjiwoong', '#김지웅', '#hanyujin', '#한유진', '#kpop', '#Only_One_Story', '#ZEROBASEONE_OnlyOneStory', '#クワッス', '#Pokémon']",1 人、毛髮和文字的圖像.
21,39000,2024-11-01T11:00:18.000Z,1015,6,1,0,"['#拉拉台', '#LalaTai', '#lesbian', '#女同志', '#lgbtq', '#gl劇', '#泰劇', '#百合', '#女女cp', '#faymay']",2 個人、海報和文字的圖像.
22,215000,2024-11-06T13:30:00.000Z,49000,61,0,1,"['#tripleS', '#琉然', '#韓國情報', '#韓國新聞', '#韓國流行', '#kpop']",
23,994,2024-09-14T13:19:43.000Z,17000,73,0,1,['#愛情語錄'],
24,343000,2024-11-11T08:03:50.000Z,4951,15,1,0,"['#𝑵𝑬𝑾', '#입체립']",一或多人、美妝、化妝品、軟膏和文字的圖像.
25,9245,2024-10-28T00:55:00.000Z,4918,190,1,0,"['#沈泉锐优时颜时光代言人', '#优时颜', '#优时颜黑引力面霜', '#每一面都是理想型', '#理想型', '#RICKY', '#沈泉锐', '#리키', '#ZB1', '#zerobaseone']",1 人、美妝、口紅、毛髮、雜誌、護手霜和文字的圖像.
26,87000,2024-11-07T09:26:27.000Z,1842,55,1,0,"['#章昊', '#장하오', '#ZHANGHAO', '#ZB1', '#ZEROBASEONE', '#kustie']",6 個人、美髮產品、護手霜、乳液和文字的圖像.
27,207000,2024-10-07T12:16:34.000Z,71000,124,0,1,"['#黑白大廚', '#鄭智善', '#韓國綜藝']",
28,1979,2024-11-13T14:56:58.000Z,1931,3,0,1,"['#普通上班族胖子的認真運動', '#運動', '#瘦身', '#瘦身減肥', '#減肥', '#健身', '#跑步', '#自我成長', '#訓練', '#鍛鍊', '#excercise', '#健康', '#上班族', '#生活紀錄', '#運動紀錄', '#重訓', '#排球', '#隊友', '#排球人', '#volleyball', '#volleyballplayer', '#排球少年', '#排球']",
29,13000,2024-09-21T20:50:43.000Z,2447,6,0,1,"['#zb1', '#ZeroBaseOne', '#zerose', '#zerobaseone', '#zerobaseone_goodsobad', '#goodsobad', '#timeless_world_tour', '#sunghanbin', '#ricky', '#shenquanrui', '#zb1leader', '#zerobaseoneleader', '#zb1ricky', '#rickyzb1', '#hanbin', '#hanbinzb1', '#hanbinsung', '#zb1sunghanbin', '#zb1cute', '#kpop', '#5thgenkpop']",
30,97000,2024-11-15T12:33:20.000Z,21000,173,1,0,['#김민서'],1 人的圖像.
31,1443000,2024-11-05T10:30:00.000Z,437000,368,0,1,"['#andTEAM', '#NICHOLAS', '#HARUA', '#MAKI']",
32,207000,2024-11-01T07:58:02.000Z,41000,80,0,1,"['#星光閃耀的少年', '#superjunior', '#blacksuit', '#sj', '#選秀']",
33,45000,2024-11-15T11:06:56.000Z,15000,10,0,1,"['#txt', '#txtbighit', '#tomorrowxtogether', '#kpop', '#kpopmemes', '#kpopidols', '#moa', '#崔秀彬', '#崔然竣', '#崔杋圭', '#姜太顯', '#休寧凱', '#yeonjun', '#soobin', '#beomgyu', '#taehyun', '#hueningkai', '#txtmemes', '#투모로우바이투게더', '#李泳知', '#이영지']",
34,15000,2024-10-28T06:00:06.000Z,1017,8,1,0,"['#CRAVITY', '#크래비티', '#BEYOND_YOUR_MEMORIES', '#CRAVITYFANCON_INTAIPEI', '#STARSHIP', '#DSHOWTAIWAN']",1 人、海報和文字的圖像.
35,105,2024-11-16T13:22:35.000Z,2013,1,0,1,"['#zerobaseone', '#제베원', '#zb1', '#박건욱', '#パクゴヌク', '#parkgunwook', '#boysplanet', '#장여준', '#jangyeojun', '#project7']",
36,2325,2024-11-03T19:04:04.000Z,4438,5,0,1,"['#제로베이스원', '#제베원', '#리키', '#zerobaseone', '#zb1', '#ricky', '#沈泉锐']",
37,207000,2024-10-17T12:23:26.000Z,77000,51,0,1,"['#Lovedive', '#臉紅的思春期', '#IVE']",
38,104000,2024-11-07T00:12:15.000Z,10000,33,1,0,"['#消水腫', '#濕氣', '#祛濕', '#提臀', '#上班族', '#核心', '#瘦腰', '#消脂', '#便秘', '#月經不調', '#消化不良', '#益生菌', '#女性', '#產後', '#台中', '#雙11']",文字的圖像.
39,19000,2024-11-06T08:03:00.000Z,5789,56,1,0,"['#personality', '#glasses', '#BodyLanguage', '#眼镜', '#推眼镜', '#性格', '#识人术', '#就酱Young']",1 人和文字的圖像.
40,8642,2024-10-02T13:23:56.000Z,22000,51,0,1,"['#趣放娛樂', '#lala', '#les', '#lësbian', '#女同志', '#lgbtq', '#她她', '#暗戀']",
41,89000,2024-10-14T09:59:25.000Z,10000,21,1,0,"['#ShenQuanrui', '#lovelicky', '#ZEROBASEONE', '#ZB1', '#제로베이스원', '#ZHANGHAO', '#장하오', '#sunghanbin', '#성한빈', '#seokmatthew', '#석매튜', '#ricky', '#리키', '#parkgunwook', '#박건욱', '#kimtaerae', '#김태래', '#kimgyuvin', '#김규빈', '#kimjiwoong', '#김지웅', '#hanyujin', '#한유진', '#kpop', '#Only_One_Story', '#ZEROBASEONE_OnlyOneStory', '#クワッス', '#Pokémon']",1 人、毛髮和文字的圖像.
42,39000,2024-11-01T11:00:18.000Z,1015,6,1,0,"['#拉拉台', '#LalaTai', '#lesbian', '#女同志', '#lgbtq', '#gl劇', '#泰劇', '#百合', '#女女cp', '#faymay']",2 個人、海報和文字的圖像.
43,215000,2024-11-06T13:30:00.000Z,49000,61,0,1,"['#tripleS', '#琉然', '#韓國情報', '#韓國新聞', '#韓國流行', '#kpop']",
44,994,2024-09-14T13:19:43.000Z,17000,73,0,1,['#愛情語錄'],
45,343000,2024-11-11T08:03:50.000Z,4951,15,1,0,"['#𝑵𝑬𝑾', '#입체립']",一或多人、美妝、化妝品、軟膏和文字的圖像.
46,9245,2024-10-28T00:55:00.000Z,4918,190,1,0,"['#沈泉锐优时颜时光代言人', '#优时颜', '#优时颜黑引力面霜', '#每一面都是理想型', '#理想型', '#RICKY', '#沈泉锐', '#리키', '#ZB1', '#zerobaseone']",1 人、美妝、口紅、毛髮、雜誌、護手霜和文字的圖像.
47,87000,2024-11-07T09:26:27.000Z,1842,55,1,0,"['#章昊', '#장하오', '#ZHANGHAO', '#ZB1', '#ZEROBASEONE', '#kustie']",6 個人、美髮產品、護手霜、乳液和文字的圖像.
48,207000,2024-10-07T12:16:34.000Z,71000,124,0,1,"['#黑白大廚', '#鄭智善', '#韓國綜藝']",
49,1979,2024-11-13T14:56:58.000Z,1931,3,0,1,"['#普通上班族胖子的認真運動', '#運動', '#瘦身', '#瘦身減肥', '#減肥', '#健身', '#跑步', '#自我成長', '#訓練', '#鍛鍊', '#excercise', '#健康', '#上班族', '#生活紀錄', '#運動紀錄', '#重訓', '#排球', '#隊友', '#排球人', '#volleyball', '#volleyballplayer', '#排球少年', '#排球']",
0,120000,2024-11-16T09:55:53.000Z,35000,143,0,1,[],
1,89000,2024-10-28T13:32:54.000Z,6579,24,1,0,"['#PRADAxGYUVIN', '#PRADAxMATTHEW', '#PRADAxRICKY', '#SoundofPrada', '#TheSoundOfPradaSeoul', '#ZEROBASEONE', '#ZB1', '#제로베이스원', '#ZHANGHAO', '#장하오', '#sunghanbin', '#성한빈', '#seokmatthew', '#석매튜', '#ricky', '#리키', '#parkgunwook', '#박건욱', '#kimtaerae', '#김태래', '#kimgyuvin', '#김규빈', '#kimjiwoong', '#김지웅', '#hanyujin', '#한유진', '#kpop', '#Only_One_Story', '#ZEROBASEONE_OnlyOneStory']",1 人和文字的圖像.
2,1750,2024-11-12T13:06:04.000Z,1135,6,0,1,"['#ZEROBASEONE', '#ZB1', '#제로베이스원', '#SUNGHANBIN', '#ソンハンビン', '#성한빈', '#成韓彬', '#冰冰']",
3,7132,2024-11-08T22:38:16.000Z,678,8,0,1,"['#ZHANGHAO', '#장하오', '#章昊', '#ジャンハオ', '#ZEROBASEONE', '#ZB1', '#제로베이스원', '#zb1zhanghao', '#haohao']",
4,29000,2024-10-20T15:00:34.000Z,9997,24,1,0,"['#bifesta', '#ビフェスタ', '#Bifesta_ZEROBASEONE', '#Bifesta_ZB1', '#ZB1と毎日うる落ち', '#ZEROBASEONE', '#ZB1', '#ゼベワン', '#제로베이스원', '#キャンペーン', '#コラボキャンペーン', '#キャンペーン応募', '#クレンジング', '#洗顔', '#スキンケア']",7 個人、海報和文字的圖像.
5,30000,2024-11-13T10:05:35.000Z,2091,0,0,1,"['#邊追星學韓文', '#新西遊記', '#신서유기', '#姜虎東', '#李秀根', '#殷志源', '#圭賢', '#宋旻浩', '#表志勳', '#강호동', '#이수근', '#은지원', '#규현', '#송민호', '#mino', '#표지훈', '#po', '#韓文學習', '#韓文', '#韓綜', '#韓文單字', '#學韓文', '#搞笑', '#搞笑影片', '#rollerskates', '#扇子', '#麥克風', '#funny', '#funnyvideos']",
6,14000,2024-11-01T20:47:20.000Z,24000,65,1,0,"['#ZB1', '#ZEROBASEONE', '#제로베이스원', '#BOYSPLANET', '#보이즈플래닛', '#INSTACHILE', '#KPOP', '#WAKEONE', '#웨이크원엔터테인먼트', '#CINEMA_PARADISE', '#GOODSOBAD', '#ZEROBASEONE_GOODSOBAD', '#ZEROSE', '#ZE_ROSE']",2 個人和文字的圖像.
7,121000,2024-10-21T04:11:49.000Z,108000,157,0,1,"['#YES933', '#YES933Acts', '#YES933小剧场']",
8,13000,2024-09-01T14:43:11.000Z,1882,9,0,1,"['#zb1', '#ZeroBaseOne', '#zerobaseone', '#shenquanrui', '#ricky', '#zb1ricky', '#rickyzb1', '#zerobaseonericky', '#rickyzerobaseone', '#kpop', '#kpopfunny', '#zb1funny', '#zb1cute', '#5thgenkpop', '#5thgen', '#idol1nd2', '#zb1comeback', '#goodsobad', '#zerobaseone_goodsobad']",
9,76000,2024-11-15T11:55:00.000Z,2993,28,0,1,"['#BABYMONSTER', '#베이비몬스터', '#DRIP', '#DRIP_Challenge', '#kpop', '#dance', '#dancebreak', '#dancecover', '#댄스', '#부산댄스', '#댄스수업', '#tutorial', '#reels']",
10,33000,2024-11-15T13:37:45.000Z,753,39,1,0,[],1 人、迷你裙和磚牆的圖像.
11,72000,2024-11-16T13:04:30.000Z,3166,3,1,0,"['#한유진', '#HANYUJIN', '#보이즈플래닛', '#BoysPlanet', '#zerobaseone', '#zb1', '#HANYUJIN', '#한유진', '#ZEROBASEONE', '#ZB1', '#제로베이스원']",1 人、瀏海和文字的圖像.
12,7889000,2024-10-30T20:49:19.000Z,541000,348,0,1,[],
13,4701,2024-11-12T14:53:05.000Z,5967842,2,1,0,"['#台中美甲', '#逢甲美甲', '#西屯美甲', '#nails', '#gelnails', '#凝膠', '#凝膠指甲', '#凝膠暈染', '#台中美甲工作室', '#聖誕美甲', '#聖誕節美甲', '#秋冬美甲', '#白色系美甲', '#christmas', '#christmasnails', '#christmasnailart']",一或多人、指甲和文字的圖像.
14,9247,2024-11-01T06:55:00.000Z,3278,28,1,0,"['#沈泉锐优时颜时光代言人', '#每一面都是理想型', '#RICKY', '#沈泉锐', '#리키', '#ZB1', '#ZEROBASEONE', '#理想型']",‎8 個人、海報、雜誌和‎顯示的文字是「‎锐锐小卡全家福 oeKM المت E cpAp 每一面都是理想型 UNISKIN 优时颜‎」‎‎ 的圖像.
15,1440,2024-11-10T10:10:35.000Z,,8,0,1,"['#bighit_txt', '#최수빈', '#秀彬', '#soobinedits', '#kpopfunnymoments', '#moas', '#韓國綜藝', '#愛豆語錄']",
